timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence
2026-05-18 06:25:39.712104,user17,10.0.0.35,10.0.0.7,privilege_escalation,svchost.exe,,low,10.0.0.26,53,botnet,99,hash_9,64,botnet,60
2026-05-18 06:52:19.712104,user5,10.0.0.24,10.0.0.37,impossible_travel,svchost.exe,,low,10.0.0.49,90,phishing,53,hash_127,17,benign,45
2026-05-18 07:01:35.712104,user7,10.0.0.46,10.0.0.32,successful_login,chrome.exe,,high,10.0.0.18,29,benign,34,,25,benign,22
2026-05-18 07:04:29.712104,user12,10.0.0.7,10.0.0.2,impossible_travel,powershell.exe,,medium,10.0.0.23,62,unknown,69,hash_194,25,benign,23
2026-05-18 07:10:48.712104,user3,10.0.0.3,10.0.0.6,successful_login,powershell.exe,,low,10.0.0.31,93,phishing,56,,53,ransomware,92
2026-05-18 07:14:26.712104,user10,10.0.0.19,10.0.0.43,malware_detected,cmd.exe,,low,10.0.0.30,38,benign,49,hash_139,81,phishing,52
2026-05-18 07:17:01.712104,user2,10.0.0.24,10.0.0.49,successful_login,svchost.exe,hash_135,low,10.0.0.11,86,bruteforce,59,,23,benign,17
2026-05-18 07:31:40.712104,user15,10.0.0.49,10.0.0.44,successful_login,svchost.exe,,medium,10.0.0.29,58,bruteforce,55,,49,botnet,63
2026-05-18 07:34:57.712104,user3,10.0.0.35,10.0.0.12,malware_detected,winword.exe,,critical,10.0.0.12,38,benign,21,,82,phishing,91
2026-05-18 07:38:07.712104,user16,10.0.0.37,10.0.0.44,failed_login,winword.exe,,low,10.0.0.35,91,botnet,72,,88,bruteforce,97
2026-05-18 07:41:36.712104,user11,10.0.0.43,10.0.0.42,failed_login,powershell.exe,,low,10.0.0.7,80,ransomware,97,,100,ransomware,95
2026-05-18 07:47:58.712104,user2,10.0.0.32,10.0.0.4,successful_login,svchost.exe,,low,10.0.0.43,58,phishing,85,,54,bruteforce,75
2026-05-18 07:49:41.712104,user12,10.0.0.14,10.0.0.12,successful_login,powershell.exe,,high,10.0.0.50,92,ransomware,79,,48,bruteforce,54
2026-05-18 07:56:36.712104,user12,10.0.0.19,10.0.0.13,failed_login,chrome.exe,,medium,10.0.0.2,40,benign,26,,42,bruteforce,72
2026-05-18 08:21:46.712104,user7,10.0.0.41,10.0.0.17,malware_detected,chrome.exe,,low,10.0.0.22,89,unknown,82,,71,unknown,85
2026-05-18 08:22:46.712104,user18,10.0.0.1,10.0.0.47,failed_login,winword.exe,,critical,10.0.0.38,68,phishing,88,,17,benign,16
2026-05-18 08:28:13.712104,user19,10.0.0.50,10.0.0.4,lateral_movement,winword.exe,,critical,10.0.0.9,89,ransomware,64,hash_79,15,benign,46
2026-05-18 08:39:03.712104,user18,10.0.0.25,10.0.0.46,failed_login,svchost.exe,,high,10.0.0.45,23,benign,27,,4,benign,40
2026-05-18 08:39:21.712104,user16,10.0.0.43,10.0.0.33,impossible_travel,cmd.exe,,low,10.0.0.43,7,benign,23,hash_194,18,benign,5
2026-05-18 08:41:33.712104,user4,10.0.0.18,10.0.0.35,privilege_escalation,svchost.exe,,low,10.0.0.42,18,benign,22,hash_88,54,botnet,68
2026-05-18 08:46:14.712104,user6,10.0.0.27,10.0.0.48,successful_login,chrome.exe,hash_154,low,10.0.0.35,83,unknown,61,,14,benign,6
2026-05-18 08:47:25.712104,user15,10.0.0.48,10.0.0.3,impossible_travel,cmd.exe,,low,10.0.0.10,30,benign,19,,21,benign,17
2026-05-18 08:47:58.712104,user16,10.0.0.42,10.0.0.37,successful_login,powershell.exe,,low,10.0.0.26,76,unknown,82,,50,ransomware,77
2026-05-18 08:53:58.712104,user14,10.0.0.9,10.0.0.4,impossible_travel,chrome.exe,,low,10.0.0.23,79,phishing,53,,43,phishing,77
2026-05-18 08:54:34.712104,user11,10.0.0.19,10.0.0.15,failed_login,cmd.exe,hash_44,low,10.0.0.23,89,ransomware,71,,31,benign,29
2026-05-18 08:58:46.712104,user19,10.0.0.30,10.0.0.50,impossible_travel,winword.exe,,high,10.0.0.43,29,benign,48,,76,ransomware,74
2026-05-18 09:02:57.712104,user2,10.0.0.8,10.0.0.49,failed_login,powershell.exe,,low,10.0.0.32,38,benign,41,,13,benign,39
2026-05-18 09:11:12.712104,user6,10.0.0.15,10.0.0.28,successful_login,svchost.exe,,low,10.0.0.13,73,phishing,61,hash_16,66,botnet,100
2026-05-18 09:16:16.712104,user1,10.0.0.21,10.0.0.32,successful_login,powershell.exe,,medium,10.0.0.36,74,phishing,84,,9,benign,14
2026-05-18 09:22:30.712104,user1,10.0.0.36,10.0.0.35,successful_login,chrome.exe,,low,10.0.0.49,18,benign,48,,0,benign,12
2026-05-18 09:27:01.712104,user13,10.0.0.10,10.0.0.46,successful_login,svchost.exe,,high,10.0.0.4,56,ransomware,68,,87,botnet,63
2026-05-18 09:29:20.712104,user16,10.0.0.43,10.0.0.47,successful_login,winword.exe,,low,10.0.0.35,39,benign,37,hash_148,9,benign,6
2026-05-18 09:40:02.712104,user4,10.0.0.44,10.0.0.21,successful_login,winword.exe,,low,10.0.0.3,78,bruteforce,61,,11,benign,26
2026-05-18 09:44:00.712104,user7,10.0.0.20,10.0.0.44,successful_login,winword.exe,,medium,10.0.0.24,56,ransomware,80,,46,ransomware,100
2026-05-18 09:55:37.712104,user9,10.0.0.30,10.0.0.35,successful_login,winword.exe,hash_120,low,10.0.0.49,19,benign,38,hash_177,50,bruteforce,89
2026-05-18 09:58:13.712104,user14,10.0.0.26,10.0.0.30,privilege_escalation,chrome.exe,,low,10.0.0.44,31,benign,6,,26,benign,10
2026-05-18 10:04:42.712104,user16,10.0.0.24,10.0.0.11,successful_login,powershell.exe,hash_49,high,10.0.0.1,35,benign,37,,59,botnet,51
2026-05-18 10:24:51.712104,user3,10.0.0.43,10.0.0.32,privilege_escalation,winword.exe,,low,10.0.0.19,93,phishing,85,,29,benign,47
2026-05-18 10:25:47.712104,user16,10.0.0.5,10.0.0.1,successful_login,chrome.exe,,high,10.0.0.8,53,unknown,92,,14,benign,27
2026-05-18 10:31:37.712104,user17,10.0.0.13,10.0.0.34,successful_login,powershell.exe,hash_35,low,10.0.0.34,91,bruteforce,64,hash_85,22,benign,4
2026-05-18 10:32:30.712104,user1,10.0.0.28,10.0.0.27,successful_login,chrome.exe,hash_142,medium,10.0.0.31,71,unknown,53,,99,bruteforce,63
2026-05-18 10:34:37.712104,user8,10.0.0.28,10.0.0.16,malware_detected,cmd.exe,hash_117,low,10.0.0.25,57,bruteforce,80,,93,ransomware,94
2026-05-18 10:36:15.712104,user1,10.0.0.14,10.0.0.15,failed_login,cmd.exe,,medium,10.0.0.26,40,benign,15,,31,benign,49
2026-05-18 10:50:37.712104,user16,10.0.0.1,10.0.0.28,failed_login,chrome.exe,,low,10.0.0.33,25,benign,22,hash_94,23,benign,31
2026-05-18 10:52:13.712104,user14,10.0.0.25,10.0.0.4,failed_login,svchost.exe,,low,10.0.0.25,2,benign,29,,33,benign,16
2026-05-18 10:54:18.712104,user17,10.0.0.46,10.0.0.42,failed_login,cmd.exe,,high,10.0.0.1,20,benign,14,,81,ransomware,50
2026-05-18 10:54:35.712104,user11,10.0.0.41,10.0.0.24,successful_login,winword.exe,,medium,10.0.0.47,62,phishing,98,,56,bruteforce,86
2026-05-18 11:03:20.712104,user20,10.0.0.45,10.0.0.42,suspicious_powershell,cmd.exe,,high,10.0.0.30,57,unknown,85,,95,ransomware,76
2026-05-18 11:11:48.712104,user1,10.0.0.21,10.0.0.9,impossible_travel,svchost.exe,,low,10.0.0.9,39,benign,17,,74,ransomware,67
2026-05-18 11:16:38.712104,user6,10.0.0.22,10.0.0.42,suspicious_powershell,cmd.exe,,medium,10.0.0.26,58,unknown,61,,65,bruteforce,53
2026-05-18 11:22:54.712104,user4,10.0.0.49,10.0.0.11,impossible_travel,winword.exe,,critical,10.0.0.36,73,unknown,77,,28,benign,11
2026-05-18 11:32:27.712104,user6,10.0.0.7,10.0.0.27,failed_login,svchost.exe,,low,10.0.0.10,15,benign,27,,91,bruteforce,91
2026-05-18 11:57:50.712104,user8,10.0.0.44,10.0.0.23,suspicious_powershell,chrome.exe,,medium,10.0.0.27,80,unknown,89,,33,benign,25
2026-05-18 12:00:18.712104,user7,10.0.0.7,10.0.0.3,successful_login,powershell.exe,,low,10.0.0.49,91,unknown,90,hash_119,54,phishing,65
2026-05-18 12:08:53.712104,user10,10.0.0.3,10.0.0.34,failed_login,winword.exe,,medium,10.0.0.21,99,bruteforce,52,,29,benign,2
2026-05-18 12:22:41.712104,user7,10.0.0.36,10.0.0.12,impossible_travel,chrome.exe,,low,10.0.0.33,22,benign,25,hash_161,10,benign,26
2026-05-18 12:25:27.712104,user6,10.0.0.5,10.0.0.41,lateral_movement,winword.exe,,low,10.0.0.49,37,benign,18,hash_49,54,bruteforce,79
2026-05-18 12:29:57.712104,user12,10.0.0.5,10.0.0.46,failed_login,winword.exe,hash_188,medium,10.0.0.45,32,benign,5,,94,unknown,68
2026-05-18 12:34:22.712104,user16,10.0.0.9,10.0.0.7,suspicious_powershell,svchost.exe,,medium,10.0.0.31,16,benign,15,,34,benign,10
2026-05-18 12:46:17.712104,user5,10.0.0.14,10.0.0.14,lateral_movement,powershell.exe,,low,10.0.0.14,35,benign,25,,81,phishing,87
2026-05-18 12:55:12.712104,user8,10.0.0.40,10.0.0.10,successful_login,powershell.exe,hash_42,medium,10.0.0.27,48,unknown,83,hash_116,41,phishing,56
2026-05-18 12:57:45.712104,user13,10.0.0.23,10.0.0.7,malware_detected,cmd.exe,,low,10.0.0.39,65,unknown,98,hash_162,23,benign,24
2026-05-18 13:08:27.712104,user9,10.0.0.14,10.0.0.28,impossible_travel,powershell.exe,hash_24,low,10.0.0.42,92,phishing,89,,70,bruteforce,75
2026-05-18 13:19:19.712104,user8,10.0.0.37,10.0.0.38,successful_login,cmd.exe,,medium,10.0.0.37,26,benign,11,,10,benign,33
2026-05-18 13:20:40.712104,user9,10.0.0.29,10.0.0.26,failed_login,chrome.exe,,low,10.0.0.48,35,benign,44,hash_193,12,benign,25
2026-05-18 13:20:47.712104,user2,10.0.0.20,10.0.0.32,failed_login,chrome.exe,,medium,10.0.0.45,26,benign,29,,50,unknown,56
2026-05-18 13:30:35.712104,user20,10.0.0.43,10.0.0.16,malware_detected,cmd.exe,,critical,10.0.0.28,48,phishing,80,,84,unknown,63
2026-05-18 13:31:52.712104,user9,10.0.0.14,10.0.0.32,privilege_escalation,svchost.exe,,medium,10.0.0.47,45,unknown,95,,15,benign,23
2026-05-18 13:37:18.712104,user11,10.0.0.47,10.0.0.25,successful_login,winword.exe,,low,10.0.0.16,66,botnet,85,,71,phishing,56
2026-05-18 13:41:44.712104,user16,10.0.0.44,10.0.0.36,impossible_travel,powershell.exe,,medium,10.0.0.6,40,benign,34,,22,benign,45
2026-05-18 13:51:12.712104,user2,10.0.0.7,10.0.0.33,failed_login,cmd.exe,,low,10.0.0.9,18,benign,28,,13,benign,17
2026-05-18 13:54:24.712104,user5,10.0.0.37,10.0.0.35,failed_login,powershell.exe,,medium,10.0.0.21,60,bruteforce,90,,38,benign,33
2026-05-18 14:03:31.712104,user11,10.0.0.47,10.0.0.15,impossible_travel,chrome.exe,hash_178,low,10.0.0.48,9,benign,0,,28,benign,15
2026-05-18 14:08:48.712104,user14,10.0.0.35,10.0.0.22,failed_login,cmd.exe,,low,10.0.0.11,20,benign,10,,78,ransomware,82
2026-05-18 14:16:43.712104,user6,10.0.0.22,10.0.0.43,suspicious_powershell,cmd.exe,,high,10.0.0.8,42,phishing,86,,65,ransomware,100
2026-05-18 14:16:51.712104,user13,10.0.0.37,10.0.0.49,failed_login,svchost.exe,,low,10.0.0.6,76,ransomware,63,,65,bruteforce,56
2026-05-18 14:24:21.712104,user2,10.0.0.1,10.0.0.46,failed_login,winword.exe,,medium,10.0.0.45,31,benign,16,,15,benign,33
2026-05-18 14:26:11.712104,user4,10.0.0.25,10.0.0.47,failed_login,cmd.exe,,low,10.0.0.23,32,benign,1,hash_103,78,unknown,56
2026-05-18 14:27:23.712104,user10,10.0.0.23,10.0.0.16,successful_login,cmd.exe,hash_3,medium,10.0.0.24,39,benign,14,hash_166,24,benign,1
2026-05-18 14:37:40.712104,user10,10.0.0.47,10.0.0.13,successful_login,winword.exe,,critical,10.0.0.29,7,benign,17,,69,bruteforce,95
2026-05-18 14:46:59.712104,user18,10.0.0.16,10.0.0.33,failed_login,powershell.exe,,low,10.0.0.5,13,benign,36,,34,benign,34
2026-05-18 14:59:47.712104,user15,10.0.0.34,10.0.0.5,successful_login,svchost.exe,hash_127,low,10.0.0.14,3,benign,15,hash_46,93,bruteforce,61
2026-05-18 15:02:58.712104,user9,10.0.0.32,10.0.0.39,malware_detected,winword.exe,,low,10.0.0.32,89,unknown,65,,80,botnet,61
2026-05-18 15:17:31.712104,user15,10.0.0.41,10.0.0.10,suspicious_powershell,svchost.exe,,low,10.0.0.13,66,unknown,53,,17,benign,35
2026-05-18 15:17:52.712104,user4,10.0.0.36,10.0.0.1,successful_login,chrome.exe,,low,10.0.0.29,36,benign,4,,13,benign,10
2026-05-18 15:19:04.712104,user10,10.0.0.37,10.0.0.33,malware_detected,chrome.exe,,low,10.0.0.22,16,benign,13,,99,unknown,60
2026-05-18 15:23:45.712104,user14,10.0.0.49,10.0.0.20,impossible_travel,cmd.exe,,high,10.0.0.42,4,benign,33,,96,bruteforce,63
2026-05-18 15:31:11.712104,user20,10.0.0.15,10.0.0.16,successful_login,cmd.exe,,medium,10.0.0.44,44,phishing,58,hash_68,9,benign,4
2026-05-18 15:37:38.712104,user5,10.0.0.26,10.0.0.29,lateral_movement,winword.exe,,low,10.0.0.6,31,benign,7,,30,benign,43
2026-05-18 15:38:38.712104,user8,10.0.0.8,10.0.0.45,lateral_movement,cmd.exe,hash_82,low,10.0.0.11,10,benign,22,,95,unknown,73
2026-05-18 15:52:28.712104,user1,10.0.0.6,10.0.0.49,malware_detected,chrome.exe,,low,10.0.0.39,47,botnet,89,hash_75,100,unknown,74
2026-05-18 16:01:54.712104,user12,10.0.0.1,10.0.0.13,failed_login,powershell.exe,,medium,10.0.0.34,7,benign,31,,47,phishing,71
2026-05-18 16:02:26.712104,user13,10.0.0.28,10.0.0.32,successful_login,cmd.exe,,high,10.0.0.1,23,benign,5,,4,benign,11
2026-05-18 16:05:20.712104,user19,10.0.0.26,10.0.0.7,failed_login,cmd.exe,,medium,10.0.0.25,14,benign,43,,90,phishing,68
2026-05-18 16:06:14.712104,user20,10.0.0.5,10.0.0.9,privilege_escalation,powershell.exe,,low,10.0.0.26,50,botnet,61,,22,benign,42
2026-05-18 16:19:41.712104,user4,10.0.0.22,10.0.0.34,impossible_travel,svchost.exe,,medium,10.0.0.1,59,unknown,72,hash_140,84,unknown,80
2026-05-18 16:32:20.712104,user20,10.0.0.29,10.0.0.20,failed_login,cmd.exe,,medium,10.0.0.48,64,botnet,92,,62,bruteforce,78
2026-05-18 16:47:17.712104,user4,10.0.0.26,10.0.0.42,impossible_travel,powershell.exe,,low,10.0.0.24,25,benign,42,,59,ransomware,85
2026-05-18 16:52:51.712104,user19,10.0.0.20,10.0.0.16,successful_login,chrome.exe,,low,10.0.0.31,40,benign,33,,90,botnet,99
2026-05-18 16:57:08.712104,user5,10.0.0.3,10.0.0.40,privilege_escalation,chrome.exe,,low,10.0.0.3,98,botnet,51,,90,ransomware,94
2026-05-18 17:14:45.712104,user18,10.0.0.46,10.0.0.16,failed_login,cmd.exe,,high,10.0.0.44,29,benign,46,hash_18,60,bruteforce,71
2026-05-18 17:14:51.712104,user3,10.0.0.11,10.0.0.47,successful_login,powershell.exe,hash_127,low,10.0.0.20,97,phishing,52,,72,botnet,53
2026-05-18 17:16:37.712104,user2,10.0.0.28,10.0.0.32,failed_login,chrome.exe,,low,10.0.0.25,52,ransomware,54,,26,benign,6
2026-05-18 17:19:05.712104,user9,10.0.0.10,10.0.0.29,successful_login,winword.exe,,low,10.0.0.21,79,phishing,68,hash_59,3,benign,35
2026-05-18 17:31:57.712104,user13,10.0.0.15,10.0.0.16,lateral_movement,svchost.exe,,high,10.0.0.48,35,benign,24,,13,benign,23
2026-05-18 18:07:28.712104,user9,10.0.0.11,10.0.0.41,failed_login,svchost.exe,,low,10.0.0.23,70,phishing,96,,8,benign,8
2026-05-18 18:29:24.712104,user12,10.0.0.46,10.0.0.19,lateral_movement,powershell.exe,,low,10.0.0.16,47,unknown,87,,14,benign,32
2026-05-18 18:33:03.712104,user14,10.0.0.15,10.0.0.34,failed_login,cmd.exe,,high,10.0.0.2,5,benign,0,,92,bruteforce,62
2026-05-18 18:42:57.712104,user4,10.0.0.2,10.0.0.1,failed_login,svchost.exe,,low,10.0.0.12,81,unknown,53,,78,botnet,78
2026-05-18 18:49:46.712104,user17,10.0.0.18,10.0.0.49,failed_login,cmd.exe,,low,10.0.0.10,40,benign,23,,52,botnet,52
2026-05-18 18:50:23.712104,user18,10.0.0.30,10.0.0.46,suspicious_powershell,powershell.exe,,medium,10.0.0.47,100,unknown,82,hash_168,80,phishing,86
2026-05-18 18:51:45.712104,user13,10.0.0.30,10.0.0.40,malware_detected,chrome.exe,,medium,10.0.0.45,5,benign,5,,57,unknown,53
2026-05-18 18:58:55.712104,user12,10.0.0.43,10.0.0.20,lateral_movement,winword.exe,,medium,10.0.0.14,90,phishing,62,hash_24,22,benign,36
2026-05-18 19:00:53.712104,user2,10.0.0.12,10.0.0.44,successful_login,cmd.exe,,high,10.0.0.35,63,phishing,82,hash_21,19,benign,3
2026-05-18 19:01:34.712104,user4,10.0.0.39,10.0.0.19,successful_login,winword.exe,,medium,10.0.0.19,85,phishing,84,,5,benign,9
2026-05-18 19:10:46.712104,user4,10.0.0.49,10.0.0.38,successful_login,winword.exe,,high,10.0.0.35,93,bruteforce,98,,100,bruteforce,77
2026-05-18 19:17:39.712104,user9,10.0.0.39,10.0.0.38,successful_login,chrome.exe,,medium,10.0.0.18,74,bruteforce,74,hash_137,20,benign,20
2026-05-18 19:18:38.712104,user8,10.0.0.47,10.0.0.18,failed_login,powershell.exe,,low,10.0.0.48,87,phishing,50,,60,phishing,96
2026-05-18 19:22:27.712104,user4,10.0.0.35,10.0.0.27,privilege_escalation,cmd.exe,,low,10.0.0.44,37,benign,31,hash_119,28,benign,29
2026-05-18 19:36:19.712104,user13,10.0.0.10,10.0.0.17,successful_login,cmd.exe,,medium,10.0.0.5,46,unknown,78,hash_53,54,botnet,96
2026-05-18 19:36:54.712104,user10,10.0.0.5,10.0.0.23,failed_login,chrome.exe,hash_17,low,10.0.0.26,93,phishing,69,hash_150,23,benign,16
2026-05-18 19:37:31.712104,user15,10.0.0.25,10.0.0.25,malware_detected,svchost.exe,,medium,10.0.0.39,44,ransomware,62,,77,botnet,52
2026-05-18 19:38:14.712104,user20,10.0.0.20,10.0.0.49,malware_detected,svchost.exe,,low,10.0.0.10,59,unknown,51,,22,benign,21
2026-05-18 19:48:42.712104,user19,10.0.0.24,10.0.0.24,privilege_escalation,powershell.exe,hash_27,medium,10.0.0.26,30,benign,39,,72,bruteforce,71
2026-05-18 19:49:10.712104,user13,10.0.0.35,10.0.0.21,successful_login,cmd.exe,,critical,10.0.0.28,28,benign,35,hash_83,24,benign,1
2026-05-18 19:51:36.712104,user20,10.0.0.5,10.0.0.34,failed_login,winword.exe,,low,10.0.0.43,36,benign,48,,77,botnet,64
2026-05-18 19:53:49.712104,user11,10.0.0.31,10.0.0.9,failed_login,winword.exe,,low,10.0.0.49,66,ransomware,82,,79,ransomware,52
2026-05-18 19:56:20.712104,user11,10.0.0.8,10.0.0.43,successful_login,svchost.exe,hash_81,medium,10.0.0.49,90,phishing,50,,35,benign,43
2026-05-18 19:59:59.712104,user13,10.0.0.44,10.0.0.6,failed_login,chrome.exe,,low,10.0.0.36,49,botnet,54,,53,unknown,69
2026-05-18 20:18:18.712104,user3,10.0.0.41,10.0.0.45,successful_login,chrome.exe,,low,10.0.0.14,92,phishing,64,,31,benign,13
2026-05-18 20:30:59.712104,user17,10.0.0.36,10.0.0.2,successful_login,powershell.exe,,medium,10.0.0.8,74,phishing,89,hash_99,49,phishing,78
2026-05-18 20:33:48.712104,user18,10.0.0.16,10.0.0.43,successful_login,cmd.exe,,medium,10.0.0.5,13,benign,42,,14,benign,40
2026-05-18 20:45:18.712104,user6,10.0.0.42,10.0.0.31,successful_login,cmd.exe,hash_69,low,10.0.0.16,8,benign,27,,67,bruteforce,95
2026-05-18 20:49:16.712104,user1,10.0.0.19,10.0.0.50,successful_login,powershell.exe,hash_116,medium,10.0.0.20,18,benign,19,,45,bruteforce,100
2026-05-18 20:50:47.712104,user13,10.0.0.49,10.0.0.33,successful_login,svchost.exe,hash_12,high,10.0.0.7,70,unknown,53,,2,benign,13
2026-05-18 20:53:13.712104,user17,10.0.0.48,10.0.0.22,successful_login,svchost.exe,,medium,10.0.0.15,19,benign,15,hash_99,56,unknown,53
2026-05-18 20:58:01.712104,user9,10.0.0.31,10.0.0.33,impossible_travel,cmd.exe,,low,10.0.0.49,26,benign,17,,36,benign,41
2026-05-18 21:00:42.712104,user7,10.0.0.3,10.0.0.45,successful_login,chrome.exe,,critical,10.0.0.24,39,benign,4,,19,benign,12
2026-05-18 21:08:01.712104,user3,10.0.0.26,10.0.0.30,successful_login,chrome.exe,,critical,10.0.0.13,19,benign,46,,40,benign,17
2026-05-18 21:08:36.712104,user4,10.0.0.7,10.0.0.21,successful_login,winword.exe,,critical,10.0.0.32,54,bruteforce,85,,46,phishing,86
2026-05-18 21:11:05.712104,user9,10.0.0.48,10.0.0.13,successful_login,svchost.exe,hash_107,low,10.0.0.39,12,benign,12,hash_25,21,benign,3
2026-05-18 21:19:57.712104,user1,10.0.0.37,10.0.0.3,impossible_travel,powershell.exe,,low,10.0.0.4,37,benign,4,hash_190,29,benign,42
2026-05-18 21:34:51.712104,user14,10.0.0.36,10.0.0.17,malware_detected,chrome.exe,hash_75,low,10.0.0.30,71,botnet,52,hash_106,28,benign,28
2026-05-18 21:48:21.712104,user7,10.0.0.30,10.0.0.29,successful_login,winword.exe,,high,10.0.0.1,96,bruteforce,92,hash_116,38,benign,30
2026-05-18 22:17:54.712104,user11,10.0.0.27,10.0.0.33,successful_login,winword.exe,,medium,10.0.0.38,60,phishing,87,,27,benign,31
2026-05-18 22:20:24.712104,user13,10.0.0.41,10.0.0.9,failed_login,powershell.exe,,medium,10.0.0.22,8,benign,46,,54,botnet,81
2026-05-18 22:34:18.712104,user1,10.0.0.4,10.0.0.1,lateral_movement,powershell.exe,,medium,10.0.0.22,5,benign,49,hash_133,73,bruteforce,95
2026-05-18 22:50:55.712104,user16,10.0.0.21,10.0.0.7,successful_login,winword.exe,,medium,10.0.0.24,56,unknown,64,,87,unknown,66
2026-05-18 22:58:52.712104,user11,10.0.0.7,10.0.0.46,malware_detected,chrome.exe,,low,10.0.0.24,8,benign,28,,80,unknown,89
2026-05-18 23:12:29.712104,user10,10.0.0.31,10.0.0.34,failed_login,cmd.exe,,low,10.0.0.15,99,phishing,52,hash_62,32,benign,32
2026-05-18 23:20:29.712104,user19,10.0.0.29,10.0.0.39,successful_login,chrome.exe,hash_97,medium,10.0.0.44,42,phishing,92,hash_148,16,benign,10
2026-05-18 23:31:56.712104,user18,10.0.0.34,10.0.0.15,successful_login,svchost.exe,,medium,10.0.0.25,54,ransomware,100,,30,benign,15
2026-05-18 23:53:08.712104,user16,10.0.0.49,10.0.0.34,successful_login,cmd.exe,,high,10.0.0.31,75,unknown,57,,60,unknown,70
2026-05-18 23:59:46.712104,user14,10.0.0.28,10.0.0.40,successful_login,svchost.exe,,medium,10.0.0.7,99,ransomware,75,,26,benign,29
2026-05-19 00:06:37.712104,user17,10.0.0.24,10.0.0.9,successful_login,svchost.exe,,low,10.0.0.38,39,benign,28,,84,botnet,73
2026-05-19 00:20:45.712104,user1,10.0.0.29,10.0.0.25,suspicious_powershell,winword.exe,,low,10.0.0.47,32,benign,13,,79,botnet,61
2026-05-19 00:23:13.712104,user3,10.0.0.18,10.0.0.15,privilege_escalation,cmd.exe,,high,10.0.0.28,16,benign,15,hash_81,29,benign,32
2026-05-19 00:25:12.712104,user3,10.0.0.7,10.0.0.6,successful_login,powershell.exe,,low,10.0.0.41,23,benign,0,,37,benign,33
2026-05-19 00:33:27.712104,user15,10.0.0.35,10.0.0.12,impossible_travel,cmd.exe,hash_148,low,10.0.0.41,2,benign,43,hash_167,83,ransomware,94
2026-05-19 00:34:05.712104,user3,10.0.0.34,10.0.0.16,successful_login,winword.exe,,medium,10.0.0.9,61,phishing,96,hash_167,24,benign,44
2026-05-19 00:34:49.712104,user6,10.0.0.25,10.0.0.13,privilege_escalation,powershell.exe,,low,10.0.0.36,63,bruteforce,96,,8,benign,8
2026-05-19 00:35:09.712104,user3,10.0.0.36,10.0.0.6,successful_login,powershell.exe,,high,10.0.0.49,2,benign,35,,49,bruteforce,79
2026-05-19 00:38:22.712104,user7,10.0.0.5,10.0.0.11,successful_login,svchost.exe,,low,10.0.0.29,56,bruteforce,84,,58,unknown,67
2026-05-19 00:43:50.712104,user5,10.0.0.5,10.0.0.39,suspicious_powershell,powershell.exe,,low,10.0.0.15,6,benign,14,,11,benign,50
2026-05-19 00:45:21.712104,user16,10.0.0.18,10.0.0.29,malware_detected,powershell.exe,,low,10.0.0.50,55,botnet,59,hash_162,35,benign,29
2026-05-19 00:48:07.712104,user16,10.0.0.12,10.0.0.13,impossible_travel,winword.exe,,low,10.0.0.37,98,ransomware,66,,84,unknown,74
2026-05-19 00:52:47.712104,user14,10.0.0.3,10.0.0.41,failed_login,winword.exe,,critical,10.0.0.47,18,benign,30,,68,unknown,81
2026-05-19 00:56:02.712104,user5,10.0.0.4,10.0.0.10,successful_login,powershell.exe,hash_97,high,10.0.0.39,4,benign,10,,4,benign,37
